AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
14,MAINT,B,A,A,18434.0,180.0,,,,
14,FLIGHT,F208,A,F,19133.0,63.0,900.0,1800.0,6.713,9.713
14,FLIGHT,F217,F,H,20959.0,84.0,837.0,1737.0,5.445,8.445
14,FERRY,FERRY,H,A,21043.0,60.0,,,,
14,FLIGHT,F220,A,H,21234.0,129.0,753.0,1653.0,5.254,8.254
14,FLIGHT,F249,H,C,23771.0,152.0,624.0,1524.0,3.492,6.492
14,FERRY,FERRY,C,D,23923.0,60.0,,,,
14,FLIGHT,F270,D,J,25510.0,161.0,472.0,1372.0,2.285,5.285
15,FLIGHT,F21,B,A,2162.0,143.0,900.0,1800.0,18.499,21.499
15,FLIGHT,F29,A,D,3273.0,128.0,757.0,1657.0,17.727,20.727
15,FLIGHT,F34,D,C,3569.0,109.0,629.0,1529.0,17.522,20.522
15,FLIGHT,F35,C,I,3766.0,167.0,520.0,1420.0,17.385,20.385
15,FLIGHT,F40,I,L,4715.0,103.0,353.0,1253.0,16.726,19.726
15,FERRY,FERRY,L,F,4818.0,60.0,,,,
15,FLIGHT,F46,F,G,5181.0,113.0,250.0,1150.0,16.402,19.402
15,FERRY,FERRY,G,H,5294.0,60.0,,,,
15,FLIGHT,F85,H,L,7674.0,120.0,137.0,1037.0,14.671,17.671
15,FERRY,FERRY,L,I,7794.0,60.0,,,,
15,MAINT,A,I,I,7854.0,90.0,,,,
15,FLIGHT,F123,I,D,10853.0,127.0,900.0,917.0,12.463,15.463
15,FLIGHT,F132,D,K,12075.0,151.0,773.0,790.0,11.615,14.615
15,FLIGHT,F152,K,I,13592.0,173.0,622.0,639.0,10.561,13.561
15,FLIGHT,F157,I,L,13858.0,104.0,449.0,466.0,10.376,13.376
15,FLIGHT,F173,L,C,15218.0,150.0,345.0,362.0,9.432,12.432
15,FERRY,FERRY,C,H,15368.0,60.0,,,,
15,FLIGHT,F187,H,D,16576.0,79.0,195.0,212.0,8.489,11.489
15,FLIGHT,F212,D,J,19333.0,70.0,116.0,133.0,6.574,9.574
15,FERRY,FERRY,J,G,19403.0,60.0,,,,
15,MAINT,B,G,G,19463.0,180.0,,,,
15,FLIGHT,F218,G,H,21128.0,92.0,900.0,1800.0,5.328,8.328
15,FLIGHT,F248,H,I,23613.0,108.0,808.0,1708.0,3.602,6.602
15,FERRY,FERRY,I,F,23721.0,60.0,,,,
15,FLIGHT,F257,F,D,24955.0,63.0,700.0,1600.0,2.67,5.67
15,FLIGHT,F269,D,G,25499.0,100.0,637.0,1537.0,2.292,5.292
