AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
9,FLIGHT,F84,C,I,10451.0,109.0,207.0,1107.0,15.742,18.742
9,MAINT,A,I,I,10560.0,90.0,,,,
9,FLIGHT,F89,I,A,10728.0,106.0,900.0,998.0,15.55,18.55
9,FLIGHT,F94,A,J,10985.0,130.0,794.0,892.0,15.372,18.372
9,FERRY,FERRY,J,C,11115.0,60.0,,,,
9,FLIGHT,F110,C,E,12568.0,82.0,664.0,762.0,14.272,17.272
9,FLIGHT,F119,E,H,13735.0,107.0,582.0,680.0,13.462,16.462
9,FERRY,FERRY,H,I,13842.0,60.0,,,,
9,FLIGHT,F152,I,D,17872.0,111.0,475.0,573.0,10.589,13.589
9,FLIGHT,F168,D,F,19425.0,78.0,364.0,462.0,9.51,12.51
9,FERRY,FERRY,F,I,19503.0,60.0,,,,
9,FLIGHT,F219,I,E,25012.0,69.0,286.0,384.0,5.631,8.631
9,FLIGHT,F241,E,H,26551.0,152.0,217.0,315.0,4.562,7.562
9,MAINT,A,H,H,26703.0,90.0,,,,
9,FLIGHT,F261,H,A,29365.0,153.0,900.0,163.0,2.608,5.608
9,MAINT,B,A,A,29518.0,180.0,,,,
9,FLIGHT,F270,A,L,29824.0,180.0,900.0,1800.0,2.289,5.289
10,FLIGHT,F13,C,H,1174.0,91.0,900.0,1800.0,22.185,25.185
10,FLIGHT,F24,H,K,2590.0,173.0,809.0,1709.0,21.201,24.201
10,FLIGHT,F31,K,L,3481.0,87.0,636.0,1536.0,20.583,23.583
10,FLIGHT,F36,L,D,3677.0,60.0,549.0,1449.0,20.447,23.447
10,FERRY,FERRY,D,A,3737.0,60.0,,,,
10,FLIGHT,F40,A,K,3864.0,153.0,489.0,1389.0,20.317,23.317
10,FLIGHT,F86,K,B,10568.0,111.0,336.0,1236.0,15.661,18.661
10,FLIGHT,F90,B,K,10796.0,142.0,225.0,1125.0,15.503,18.503
10,FERRY,FERRY,K,H,10938.0,60.0,,,,
10,FLIGHT,F101,H,K,12208.0,80.0,83.0,983.0,14.522,17.522
10,MAINT,A,K,K,12288.0,90.0,,,,
10,FLIGHT,F111,K,H,12625.0,116.0,900.0,903.0,14.233,17.233
10,FLIGHT,F134,H,G,15316.0,79.0,784.0,787.0,12.364,15.364
10,FLIGHT,F143,G,A,16445.0,78.0,705.0,708.0,11.58,14.58
10,FERRY,FERRY,A,K,16523.0,60.0,,,,
10,FLIGHT,F151,K,F,17020.0,63.0,627.0,630.0,11.181,14.181
10,FERRY,FERRY,F,I,17083.0,60.0,,,,
10,FLIGHT,F217,I,G,24917.0,142.0,564.0,567.0,5.697,8.697
10,FLIGHT,F268,G,H,29757.0,159.0,422.0,425.0,2.335,5.335
11,FLIGHT,F17,I,K,2176.0,63.0,900.0,1800.0,21.489,24.489
11,FERRY,FERRY,K,F,2239.0,60.0,,,,
11,FLIGHT,F23,F,C,2582.0,141.0,837.0,1737.0,21.207,24.207
11,FLIGHT,F46,C,B,4796.0,75.0,696.0,1596.0,19.669,22.669
11,FLIGHT,F72,B,F,8183.0,68.0,621.0,1521.0,17.317,20.317
11,FERRY,FERRY,F,H,8251.0,60.0,,,,
11,FLIGHT,F78,H,B,9592.0,82.0,553.0,1453.0,16.339,19.339
11,FLIGHT,F105,B,L,12419.0,86.0,471.0,1371.0,14.376,17.376
11,FLIGHT,F123,L,K,13903.0,76.0,385.0,1285.0,13.345,16.345
11,FERRY,FERRY,K,D,13979.0,60.0,,,,
11,FLIGHT,F130,D,F,14973.0,109.0,309.0,1209.0,12.602,15.602
11,FLIGHT,F155,F,A,18025.0,86.0,200.0,1100.0,10.483,13.483
11,FLIGHT,F163,A,J,19201.0,69.0,114.0,1014.0,9.666,12.666
11,MAINT,A,J,J,19270.0,90.0,,,,
11,FLIGHT,F170,J,F,19433.0,153.0,900.0,945.0,9.505,12.505
11,FLIGHT,F176,F,E,19711.0,92.0,747.0,792.0,9.312,12.312
11,FLIGHT,F187,E,A,20900.0,60.0,655.0,700.0,8.486,11.486
11,FLIGHT,F195,A,C,22357.0,126.0,595.0,640.0,7.474,10.474
11,FLIGHT,F203,C,G,23459.0,157.0,469.0,514.0,6.709,9.709
11,FLIGHT,F223,G,C,25093.0,65.0,312.0,357.0,5.574,8.574
11,FERRY,FERRY,C,A,25158.0,60.0,,,,
